,gender,age,cust_id,income,member_year,member_month,member_day,gender_label
6630,M,66,d31fa8b9716a45c9a9411eb805f8c7d0,91000.0,2016,12,2,2
6631,M,59,3a44faa8642a47f2bec31cf91371b13a,72000.0,2016,4,30,2
6632,M,33,42ee9df85c43446b99f37a7ee3296c5f,64000.0,2016,5,26,2
6633,M,60,b424a0f1122a45e691b5f40b3779e5c9,57000.0,2015,4,29,2
6634,F,79,86a00bb1fc2f4034b0f54374a6b42c1b,77000.0,2016,5,22,1
6635,F,50,0e0b661dcd6e456c816747eaf0342057,86000.0,2015,10,14,1
6636,M,28,8827be85fca64a43bb6459f4099e16f9,35000.0,2017,8,15,2
6637,M,67,020be6e9805649858595dfbaab15ccd7,39000.0,2016,1,7,2
6638,M,52,2551b0b1ec404ea89fbaae4c9cce7232,46000.0,2018,5,29,2
6639,M,61,e01921a2a1824acb8d3819e75b954910,44000.0,2018,1,8,2
6640,M,28,05037de294c540d3ba92aa627b992066,62000.0,2015,5,30,2
6641,M,86,872e5259cef8468fb5975a3402e14176,56000.0,2016,11,16,2
6642,F,40,9c7eedb7b2a340c39abe071aabaee8af,51000.0,2016,3,15,1
6643,M,64,42bb26c6f1704c9482a0a949801fee7f,118000.0,2016,2,18,2
6644,M,64,c53945d7374f4c4787a8fea9a3570d25,107000.0,2017,12,23,2
6645,M,63,0a9fe790648c471bb8ee7bd554ce3122,51000.0,2017,9,4,2
6646,M,19,7a3f7b744de042fbadf2fe7f72619bda,54000.0,2018,5,11,2
6647,M,41,a8359470eecc407b813a41fa5fb8b091,32000.0,2016,12,12,2
6648,M,51,92ee39236adb4aea87e5d4c96026f0f1,79000.0,2014,5,17,2
6649,F,62,67270b961f1c422e991373e75a4f2f40,99000.0,2014,9,22,1
6650,M,47,774850c7a7054920b8ad02fd25ff5ee0,65000.0,2016,5,29,2
6651,M,54,248299cb7b7c4aa184e23eb2d5969b6d,99000.0,2017,5,22,2
6652,M,54,c3f272422a0a47ab8dd05239a6b0bbf4,63000.0,2017,12,4,2
6653,F,69,3a2f309ab7f24014b7d4a061742cb0cc,92000.0,2017,3,22,1
6654,M,55,50af1c2d62584c06ad8058ea5701fd05,83000.0,2015,8,3,2
6655,F,29,15423c3dc40b4ef980962328103c18be,59000.0,2017,1,7,1
6656,M,49,6de9de1e918648bcb0b69a72d12f6a74,57000.0,2018,5,16,2
6657,M,72,34e4608290b94a0d9da68bd262f2ad3a,64000.0,2018,7,17,2
6658,F,58,f82d0dd16175415a83dfa4fecdb7c792,70000.0,2017,10,10,1
6659,F,56,0fd8305cb5f94b369ed682d8940176c9,53000.0,2018,3,3,1
6660,M,36,612071e0a69046acb1fff4d8762d264b,73000.0,2018,2,24,2
6661,M,51,da5aaa183d4b49ad8deafa2630df4ab2,70000.0,2017,10,6,2
6662,F,47,feb81af45577406ba2412511b8b106f3,58000.0,2017,2,19,1
6663,F,69,655ed241ef95444da9e71fd07e799751,114000.0,2017,7,25,1
6664,M,69,39287b12a7834648ba2193874e34eb67,58000.0,2018,1,6,2
6665,M,53,06de851506d44f9f803058b8e01d4392,68000.0,2014,2,2,2
6666,M,49,736d5d74b22f4a9584827d8dc2e1f5b2,74000.0,2017,11,19,2
6667,M,50,072731be403a472883bed6c38a8e7aa8,73000.0,2016,7,12,2
6668,M,33,ec8a12c9d36142efbff26a115fcc491d,63000.0,2016,9,5,2
6669,F,61,910a58abd30c4df596b3904b4471c626,72000.0,2018,1,22,1
6670,F,56,e0c1daba98974e05b0494c3247828631,71000.0,2016,4,11,1
6671,F,64,0622afdf88de4cb4b0b59f08312c344c,66000.0,2018,7,22,1
6672,F,47,9a016ced390440d9962499459afce371,60000.0,2017,9,5,1
6673,M,26,8f96205fd4b5417f8ad3771926ce0c79,50000.0,2016,5,14,2
6674,F,47,6b3b82ebed4e471e81e199ffdc32c52e,54000.0,2016,6,21,1
6675,F,77,a85e833765284962af10e8156d04396c,90000.0,2014,3,13,1
6676,M,52,79904d30eb8a4763b5011a010e53fb97,54000.0,2017,12,26,2
6677,M,23,5a72c88daab343ab89b3432e7ab11317,49000.0,2018,2,24,2
6678,M,55,ff48bf4b65cf41a29d7086e3f742a73e,57000.0,2018,3,7,2
6679,F,37,c62495616d1a475e9d6af7827c6dfd86,72000.0,2018,6,18,1
6680,F,81,895cedf9adcc4c8ab3767b70f03cad69,108000.0,2017,12,4,1
6681,M,51,f996325f8eba45b1923032c0b9945220,72000.0,2015,8,19,2
6682,F,54,233135b25fbe42b6afc24081d9caf06a,97000.0,2016,5,27,1
6683,M,69,7f8c08f37eeb4e88885295e3c1c8429e,69000.0,2017,12,26,2
6684,F,61,9494823c73a9408db756d4cfacd9c8ee,119000.0,2017,1,9,1
6685,F,85,e6d9da82e0bf4894a8570374f87f0588,104000.0,2017,3,18,1
6686,F,22,5b840b03cb2e48f0968e6df6260cd89d,32000.0,2017,10,16,1
6687,M,64,13c3884c80ee4878ad15e81ab63cb95c,36000.0,2013,10,3,2
6688,F,72,acc7e5f4e14a4297a80ec65c170c9c4d,87000.0,2017,1,13,1
6689,F,49,158d8edca3b443c7a65eaffd591bdc27,52000.0,2017,10,1,1
6690,F,52,ab30c9f39ed8437084047b83de9a0139,39000.0,2016,9,11,1
6691,M,73,1ffbfe62d38f4a0ebae49a79b1dd8601,110000.0,2017,7,17,2
6692,M,46,b170886053344d3a8b6c8f3a5672b059,76000.0,2013,10,5,2
6693,M,80,4c0f0e94e78c46baa2d06445a5af0546,77000.0,2016,2,13,2
6694,M,36,2070b9fd7b9e49ed8e797a81f16562d1,39000.0,2018,2,9,2
6695,F,64,d702ce170a8846fcbb9d16cea56af505,85000.0,2018,1,13,1
6696,M,86,77bd92cabd144697906127ad2327e697,59000.0,2018,2,21,2
6697,M,40,e8b235494f694a00bf8b3f1915eb8039,56000.0,2013,10,4,2
6698,M,49,923221df63774ab78306eaae67a86082,62000.0,2017,4,28,2
6699,F,36,7fdc6386e3e3460d8bab1f8f31bc72d6,51000.0,2017,7,5,1
6700,M,29,b85acef400ab40cca023cb5895e07d97,58000.0,2017,10,25,2
6701,M,36,847c7af48a2e46ba98d14d766b436a9d,60000.0,2018,6,29,2
6702,O,39,c0231649f05d40889e3a6e1172303b37,53000.0,2015,9,13,3
6703,F,41,9b75ecc50287471c9154e85be26068a1,55000.0,2017,8,20,1
6704,F,86,59234786075e4b508bad7075122dc23e,72000.0,2016,11,6,1
6705,M,46,8f5592cf479e4fd3b37fdfffa65977ff,88000.0,2018,2,2,2
6706,F,42,8121823454154aca8766a4753fe0c26d,56000.0,2016,5,20,1
6707,F,54,1ac0142abefa459aa275aeb9410b6109,34000.0,2016,10,5,1
6708,F,47,f70a6bf75f6f4fe4ae288f034b562b8b,82000.0,2018,1,3,1
6709,M,44,313f11a99c9e45aaab99f3af379349ad,30000.0,2015,11,21,2
6710,F,19,ce2a843de1684511a4276942c4ccead8,61000.0,2016,10,31,1
6711,F,42,248bbe21f980472db713800afcc46816,66000.0,2017,9,19,1
6712,M,57,0abb3f3cf3634fd4866a22052f8c9e5f,97000.0,2017,10,26,2
6713,M,61,40ce078d5b2a43d19138a788754520be,31000.0,2016,5,2,2
6714,M,56,adcbfd37ea65430d852cb783808d05da,46000.0,2017,8,21,2
6715,M,23,3e1f861274834e59a88d4f721c747806,47000.0,2017,10,10,2
6716,F,54,47ba5d6d618e4e4a8c1baeff7047a44f,109000.0,2018,3,10,1
6717,F,65,ba1d8661fce44d34ba7fc0b3dbdbf223,70000.0,2017,8,10,1
6718,F,75,8de3433dc1e846aeabc68799e7384d79,83000.0,2018,5,25,1
6719,M,46,36c3f21fa1ea4c15966a04e8ee375a34,70000.0,2017,5,15,2
6720,M,69,f0d129d6bb79456b8529884a83d16007,51000.0,2017,10,20,2
6721,M,58,c0575658bcbf47498787e8253f00c87f,94000.0,2015,11,30,2
6722,M,67,b75b00a50cfa4059aef0851e81904a24,114000.0,2016,4,9,2
6723,F,66,49ae517b9f4c4ee1a07418b28ea549c2,96000.0,2017,4,24,1
6724,M,18,74baf5c00ec246b19efd321ce3873352,38000.0,2014,2,24,2
6725,M,73,f842cf8ca9ff488abd1579ab2453283f,43000.0,2017,8,8,2
6726,M,59,352237925fae412d801ac31a531cca82,83000.0,2016,6,11,2
6727,M,42,8619c8b196d44521a0102307117162c1,61000.0,2018,4,12,2
6728,F,84,b11ad86678e347efb43115795a2d053e,37000.0,2017,12,30,1
6729,F,71,a3987eccf7c744b7985e432bdb377742,87000.0,2017,9,15,1
6730,M,52,56be387667484ed98219c34cad38d8c7,91000.0,2017,7,31,2
6731,F,57,9893d7208428455a98dc1a402148b3c8,70000.0,2017,10,29,1
6732,M,66,af76332f99e34945ac7e4880c74f7c91,97000.0,2017,11,13,2
6733,M,58,ff32850d18294e8281866662bea65858,72000.0,2016,1,11,2
6734,F,53,e221d896cd5147768d19ea5bc3a53fe4,49000.0,2015,8,28,1
6735,M,49,ba8cf7c979d64fa681e943bf394a6eb3,91000.0,2017,11,21,2
6736,F,56,cbabc68837524896880e4fbd8c6b1c34,55000.0,2016,7,1,1
6737,F,69,327cf20d527444aa9a7547f4aec21bb2,88000.0,2017,11,5,1
6738,F,69,7f40846c42db4c4db3c03080f9f476d7,75000.0,2017,8,8,1
6739,M,25,8e7d398d4bd948e397e201ad2bd5cce8,61000.0,2015,8,15,2
6740,M,55,65754f3b7ac94c1b8309e22162bb5c17,86000.0,2017,4,6,2
6741,M,22,fa02399824e44bab9485d2a19907f057,48000.0,2015,9,6,2
6742,M,28,02c8c9806a8c44f792a218fb2e8756b3,45000.0,2018,4,29,2
6743,F,69,568ef95aa1cd4c11b9d2957865df672c,81000.0,2018,1,7,1
6744,M,56,d89ddbfc1fa9433b85f8a19b6c849e7b,43000.0,2018,1,7,2
6745,F,40,654c2fc759ce42659ef8e61d6e03ee00,57000.0,2017,1,30,1
6746,M,48,9b0b6a79feaa489482974734269b57bc,71000.0,2018,2,24,2
6747,M,29,c1476e44a37b4b189bad63490a0b1748,36000.0,2017,9,13,2
6748,F,49,8327c7a472974fbb9569532a55c07204,82000.0,2018,6,7,1
6749,M,61,a92044bd2adf48119fc564132e64eb26,65000.0,2017,12,17,2
6750,F,48,4ffabbe645864029af2415cff4e05065,55000.0,2017,7,29,1
6751,M,48,43a50d7e5c8547a9aa1ec31291b9fc30,57000.0,2017,11,18,2
6752,M,53,d53f33e6bd1b4f1cb5273bef76b5b9f6,76000.0,2017,11,9,2
6753,M,41,cc35fd7b202a43d19eddbec7b76e01ca,76000.0,2017,3,10,2
6754,M,42,35f0a49ba7784141a3adadef2ad8fc35,42000.0,2016,2,7,2
6755,F,71,8f74115993464fdb90658daeef20a4d6,71000.0,2017,1,24,1
6756,M,57,13ab3fcafae84cb7856cdff7f71c43fa,65000.0,2018,6,16,2
6757,M,70,f953fbf668f64a329ed752dcbf362781,39000.0,2018,6,10,2
6758,M,58,1f5a8953d3db4e02b8e7ea4705f6aefb,64000.0,2015,6,13,2
6759,F,66,84be43a1f66b4abfa2d57321036e2559,85000.0,2015,9,6,1
6760,F,78,1b7b9be435284b25a2fccd34981aef47,111000.0,2017,10,30,1
6761,M,49,57b9d3a0e2ba40969ce4caf7b98fd2f6,73000.0,2017,2,26,2
6762,M,57,a2633655a62e4287a3b651d926a774a6,83000.0,2018,6,12,2
6763,M,46,be7c214e5e7740a2b7e4433eb82a401a,71000.0,2017,10,14,2
6764,F,53,708d8271f758417e9555313e8de385ce,55000.0,2015,11,21,1
6765,F,63,50f4cde8df10498c8938f936ab1a030d,65000.0,2014,3,4,1
6766,M,61,fbdf7c5f1eb440a3872c80a82927e86f,67000.0,2018,4,6,2
6767,M,65,69d75d7a2d354401b851152b857c063d,50000.0,2017,4,15,2
6768,F,32,f35e77e9a38a40519c3ffd37df84e731,48000.0,2018,7,5,1
6769,F,61,d52fefcf60764f96bf6e9cfa6d425a22,75000.0,2017,4,23,1
6770,M,58,7f04a0c0c4da4da184ecdbae67ee6acb,69000.0,2014,1,8,2
6771,M,54,9b8d07277ca543809a1981fe51e71d9a,69000.0,2015,10,11,2
6772,M,61,01887dcd32b64feb807e2436548b6c87,78000.0,2017,10,14,2
6773,M,43,a7aca0114d2145a687d726e9d6f35b83,31000.0,2017,1,9,2
6774,M,46,67f0ab11e5694035baa4a0a956ad0500,94000.0,2018,3,1,2
6775,M,65,ec462328d3cd4bf4bc72d7308750c4a8,74000.0,2017,10,23,2
6776,F,72,cd10ba15be244a36a61dc4256e7d6f6b,94000.0,2017,6,9,1
6777,F,49,bf55b1c6cac54b198430548e35b20f0d,71000.0,2018,3,13,1
6778,M,60,6d8a255c4ce64314afab49e51914c7c7,91000.0,2015,8,27,2
6779,O,73,40bb30fe65624a638d3148dfb4af92d9,71000.0,2018,5,16,3
6780,F,30,3b84fac9ca1148bb96b133ced98f565a,66000.0,2016,5,16,1
6781,M,49,08eb3d097916423f9649e0be727c7d84,68000.0,2018,5,21,2
6782,F,63,2617bb645c38463ab5b0353e8e83ce3e,94000.0,2015,9,8,1
6783,M,45,d8192bb8400249d18947acf38b2619fa,35000.0,2017,12,13,2
6784,M,81,ad9e18d628fd4771bb3afdc2993cfdd7,68000.0,2017,11,10,2
6785,F,42,f506799252ec47319aea121b746fab3a,47000.0,2018,3,13,1
6786,F,62,7c95e8f2829e4dea92e1b42a9a935bca,31000.0,2016,2,19,1
6787,M,26,ddc9cc8077b74fe5b9578473a65d0c5b,66000.0,2016,10,29,2
6788,M,59,23d57185ce92402b9c67300bd5775f77,78000.0,2017,1,2,2
6789,M,49,861832bd241b43fd8a8005046bad9efc,52000.0,2017,11,15,2
6790,M,40,692e3eaba5854ad5bbdd51d241647830,62000.0,2015,12,7,2
6791,M,31,bad8d0152407421692323f3e4a9faf2f,59000.0,2016,8,6,2
6792,M,54,f4996c5638134185b27f27e8bb0adaf1,72000.0,2018,4,17,2
6793,M,43,d56835f0fc28499fa58eba822b291660,67000.0,2017,9,3,2
6794,F,74,a53360f4e6d94a09a6bcc668bee1b2a2,77000.0,2017,12,16,1
6795,M,65,d5c358c94a8642a9bc2b00c76a0075d0,73000.0,2015,8,1,2
6796,M,57,2436d6f5405d4684adbe768aa7d12001,52000.0,2017,12,19,2
6797,F,71,28eb1aa28ee4478985329d822186ab0a,64000.0,2016,6,11,1
6798,M,26,0b9c42f29edd4e0cbbcdc22ebdeb937c,38000.0,2014,2,7,2
6799,M,45,b0ca734e01744520aea416f1c9f98f9d,49000.0,2016,1,5,2
6800,M,58,25656382424241009698120962046477,63000.0,2014,2,4,2
6801,M,49,d46757a6ccc84ecd8141cd74767031b2,83000.0,2017,4,2,2
6802,F,51,fba9a75c4d534c0a9a1d87f2900a4b2d,105000.0,2016,4,19,1
6803,M,47,3b13ea0c378c485ba7ab038ee08bed44,84000.0,2016,11,4,2
6804,M,35,c10a9663c525488daae778bbf584906d,32000.0,2016,4,7,2
6805,M,40,da653fa452914b2eb9cfc4a8ed5c9b4b,49000.0,2015,6,14,2
6806,F,64,590eea12a5ca4e45ae75805e08195dd4,73000.0,2016,9,30,1
6807,M,60,ec8e29cea5e24a7d91896afb4c6c00c2,71000.0,2018,1,5,2
6808,M,44,ba3d4e6aa3a64d0c8a5262a374a05f6f,66000.0,2016,6,24,2
6809,M,61,63fab1f9826144968c8d4ff729e37ecb,67000.0,2015,5,27,2
6810,M,25,0b931f3c0c9049dd825fc371e4d759f9,37000.0,2018,3,17,2
6811,F,51,6a71281072f7470785e859df21d3c2c5,42000.0,2018,1,20,1
6812,F,53,7662f341972d48bfbdb8f63e66988630,100000.0,2015,10,2,1
6813,F,46,64819ea1d8b64913a80d8ea0b9f071c5,82000.0,2018,3,9,1
6814,M,83,999ba07136d944758f7d1b6620563e1c,83000.0,2018,7,8,2
6815,F,90,732335156d0f4c629b0f55cee1592337,57000.0,2018,3,19,1
6816,M,41,e9980e136f9e4f00a2e2c895907b0d82,82000.0,2017,12,4,2
6817,F,65,953f730903484691800d77f17750cdb0,39000.0,2018,1,28,1
6818,F,58,d25f38519a89455499c9e49e67ae1511,55000.0,2013,7,30,1
6819,M,43,d628f07ed9524e8aa489e5dd4aa26578,67000.0,2014,8,17,2
6820,F,32,6501f7863265467284c18e136e4d76ac,38000.0,2016,12,16,1
6821,M,26,95e879c99aea4bec91f21aa0b355dcee,66000.0,2017,8,11,2
6822,M,59,663a3eb67a9245ba9ed86162a7f1e801,79000.0,2017,6,9,2
6823,M,60,401f773670d94a7488581e99777c6c8f,94000.0,2017,12,26,2
6824,M,46,586f34cfc4ac462bb6d87026c7bc3aad,42000.0,2014,3,29,2
6825,F,33,731cf81d68a641019a2da3fc97459223,37000.0,2017,3,31,1
6826,F,38,86ff8cbc870d4dbfabd9122c64cc9c6c,60000.0,2017,9,9,1
6827,F,27,8efe784d3d864d1294e5d6c71af22032,51000.0,2016,2,10,1
6828,F,67,091c007c27584fb4850eb5fa0ff890e5,66000.0,2015,10,19,1
6829,M,25,0b3878783eed4009993f706e51f19d9e,74000.0,2018,7,2,2
6830,M,18,b901d4c1272944f198e4a708b89e6591,52000.0,2018,6,13,2
6831,M,56,5b545e1908744a4798c7c4318be843e8,74000.0,2017,9,10,2
6832,M,52,c56f0935f02a47158c4d7792e3cee843,94000.0,2015,12,17,2
6833,F,53,30d1da64d80a40d5ab3fc81611f367f7,96000.0,2016,1,20,1
6834,M,25,0b63d4cabf5f4c1eab0277c6c1b09362,55000.0,2016,6,28,2
6835,M,74,46d8c002b7de4b49919b476a6be4a1ee,61000.0,2017,11,24,2
6836,M,34,33d7d058b31f473ea2e2a1b53971ee8a,46000.0,2014,3,10,2
6837,M,27,0864b88ddd1945ff8982d042d520c7fb,45000.0,2017,8,28,2
6838,M,57,9aa25ad8fd1940efb459bb515e6abcb5,39000.0,2018,7,2,2
6839,M,74,33cb21065cc5451ab45154d31e88178b,63000.0,2018,1,20,2
6840,M,47,1d1e648b281840e18d98a54ee56f28bf,41000.0,2018,1,29,2
6841,M,71,d087fd0166404163b7d1e1e7cf2a9ac7,63000.0,2017,12,4,2
6842,F,64,f5c121aa62594d35b71cbe56ec7f6c9e,103000.0,2016,7,9,1
6843,F,65,79bfd96879f449a8a32c34947de5638b,95000.0,2018,3,26,1
6844,F,62,033f0ee2250e475b87f70115e7895957,108000.0,2016,12,23,1
6845,M,73,bec4d93f34874661b7310ec99893ed13,84000.0,2016,8,13,2
6846,M,38,af9a7712bc024eeaa0533cfcff3e86aa,46000.0,2017,11,16,2
6847,M,49,3cb2907fc9d54e61a9cf6fa050237690,81000.0,2017,12,29,2
6848,F,52,e820e95254a24e9abe9704555f8bbee2,56000.0,2018,7,7,1
6849,F,42,b270f33e4efb46cf8ef0ad6b1fdfefe9,70000.0,2017,7,26,1
6850,M,31,515d4d9094964a188166571ec1f72c1d,41000.0,2017,8,11,2
6851,F,75,cc4f91c73dec40f0b86d5a78185e22f4,72000.0,2016,3,24,1
6852,M,34,2d417224c49c4d1eb3ad45275ae43662,43000.0,2017,11,9,2
6853,F,46,445649ee453c4633a1e6af2b38d90881,95000.0,2017,3,18,1
6854,M,49,1342d779e7594c899f9ce936e55790d7,32000.0,2016,12,23,2
6855,F,57,62ca3ef8900946739da97145222e3107,49000.0,2018,3,6,1
6856,F,71,a83b13b3bfe245189f5cf414ba2cdb3f,86000.0,2016,1,3,1
6857,M,56,47e9f9fcd7a248aca993ab995f072552,96000.0,2018,3,30,2
6858,F,68,8cd664a131394da28639183c80c3cab7,59000.0,2017,12,22,1
6859,F,57,681f57254d5541e0a9b5948929811bce,92000.0,2016,10,29,1
6860,O,77,141acdc240c34737bc25aaa030051b1e,85000.0,2016,5,30,3
6861,F,52,cfd66def1f3c4050a1d7dfd3f928cd44,81000.0,2016,7,29,1
6862,M,56,5532d4074ad946a8bc19ad1b1d4347ac,71000.0,2016,2,14,2
6863,M,59,f126206918334d3ea43168faa612e277,31000.0,2018,1,10,2
6864,F,58,8d87b4721b494123b655374a403a75ed,41000.0,2018,4,28,1
6865,O,21,9a9b396176624d1296897645eceb65c0,60000.0,2018,2,19,3
6866,M,74,5ed0135d7ad9443f82a69861cb2fdb3e,55000.0,2017,11,8,2
6867,M,77,677d86af9c3a41d7bbe03b087705ea99,56000.0,2017,10,12,2
6868,M,62,894d620373384c5f8c25e28d15de7959,69000.0,2017,6,16,2
6869,F,63,c249bfa89db240289392f1c30b7b7163,75000.0,2017,10,23,1
6870,F,60,9fdd832da9314bddbc5eb1b0aad221bb,42000.0,2015,3,28,1
6871,F,54,79c8b1dbf8e8408e85c4f7473412788e,102000.0,2017,4,25,1
6872,M,57,dc521ab68ca546e0bd663811c091277b,55000.0,2018,7,13,2
6873,F,85,6e30c103b3c446d58513c19a4da6e39b,38000.0,2017,8,6,1
6874,M,51,2f811436e81b461e882079479c68e72d,36000.0,2018,6,30,2
6875,M,66,713ea3c455b14fa3b18d47f15ef150a9,61000.0,2018,2,11,2
6876,F,59,70f0cba2dfeb48d2817d789ba39b1939,35000.0,2017,8,25,1
6877,M,28,4442993b339f48d2b8cf3f2af357cfa3,68000.0,2018,6,20,2
6878,M,40,33be916683434fa3b66027d490a33e2c,56000.0,2017,4,27,2
6879,F,52,5e19e1cf9fbf430680d752ee2003b404,88000.0,2015,12,12,1
6880,F,87,3f2a5ab7168645479b7b11be3147d4dc,72000.0,2016,7,15,1
6881,F,54,c830751fd5de4453a105b0bd54aa070f,79000.0,2018,4,19,1
6882,F,54,f12026bef50743d0a4337abebf1729a8,79000.0,2017,6,6,1
6883,M,59,f12407b8b57341bc8485757508874811,32000.0,2017,8,28,2
6884,F,68,dee0dc6b04b642e28bd0543ffc770bab,74000.0,2017,1,24,1
6885,M,69,4e10162162e04db9a8762949c7239d04,43000.0,2016,2,18,2
6886,F,48,0c74d9a15b9f4b4aa85e150e55b9beb6,31000.0,2018,2,26,1
6887,F,42,abd10430922642a2afac8fcaaab4dd14,74000.0,2017,8,16,1
6888,M,64,3a97e25f6f4c4bdca5507037f985b4f6,67000.0,2018,6,15,2
6889,M,60,3d28370352d642c7a3223284c83d9bdc,74000.0,2016,10,31,2
6890,M,21,1acf2c2567854a3f83bc6f80abd2795a,31000.0,2016,2,9,2
6891,M,54,6ae4f7f014eb47e9a059839788cd8de3,76000.0,2017,11,6,2
6892,M,69,7abeaafc50754789be2215e5c6322ecd,97000.0,2015,12,13,2
6893,M,82,956bb2a66d944fbeb9d50242f3839930,97000.0,2016,12,30,2
6894,F,24,eaef10f33ead4f30bbccb8aa3d5eb9e5,53000.0,2015,11,3,1
6895,F,61,3189cbd23b2d44938a71fd178d23d625,83000.0,2016,3,24,1
6896,M,64,77e4e977834d4eb1ba2a5755731dcf83,85000.0,2015,12,2,2
6897,O,61,a6d2bc2a28094a07a5c273dc542cefdc,69000.0,2015,12,19,3
6898,F,55,584d1995b883496fafd060f65ca831e6,96000.0,2017,10,17,1
6899,M,40,31f72426dff344ed8b1b1258366caf8d,34000.0,2018,2,5,2
6900,M,65,f49ea4a7ff694967a8716c8d85d7e394,68000.0,2014,12,15,2
6901,M,52,bc671dda0ff74b72b38572768b6a943b,60000.0,2018,4,2,2
6902,M,65,49ab0b1075fb43deacf520733e260ed5,89000.0,2017,4,25,2
6903,M,39,fb80db90446a475db59c2c82cbd26fec,61000.0,2018,5,10,2
6904,M,73,4e7d4faae08241dabb6d2c1b6857830c,32000.0,2016,6,17,2
6905,F,56,ccd97c93c5544596847e18af79d555ba,80000.0,2017,9,14,1
6906,F,90,7ca7aeaf87024c27bceba0e700a0d9cc,95000.0,2018,2,5,1
6907,M,59,48d781b45b1f454b9d19f5144864eebc,46000.0,2018,6,10,2
6908,F,56,ae5d734b4970435cbdc30f7482ac6922,67000.0,2015,9,16,1
6909,M,77,17c0490a3b724ae6b5c109a20e890fce,54000.0,2017,10,23,2
6910,M,32,a5e995abf9d04d488380c6e5bb3d0814,66000.0,2018,2,14,2
6911,F,61,dd2d770b5b9f41bd9382964971dde25e,81000.0,2016,5,12,1
6912,M,44,1c6d78d003044f79b8fe208e971f22ce,52000.0,2016,6,13,2
6913,M,20,5d8729b17d7243bfbd65dfc3a608090a,37000.0,2017,8,4,2
6914,M,63,1b5ad32f9861469c923ec8f065cdd9d3,75000.0,2016,4,29,2
6915,M,60,613083a03d7c44978ebf6ba0ad7c23be,78000.0,2015,12,4,2
6916,M,21,2f772790746c49409d01ccc87e05e10b,55000.0,2018,2,7,2
6917,F,63,33363cabd4a94bb181a90dd22b572f65,90000.0,2016,8,6,1
6918,M,83,5bab2beb0b884d209db0b530b26f2363,56000.0,2017,4,27,2
6919,F,31,42b08cfe20c54e15ab6815c4a1d9d2cf,33000.0,2017,8,9,1
6920,M,22,8d5dc8f536bb487e9d5c72db1367b1d2,50000.0,2018,1,25,2
6921,M,24,5e2b7a1c76eb4c7c825c331b9a9f696e,62000.0,2018,7,7,2
6922,M,35,ad6a9cf0594d401c94b62590989c5644,46000.0,2018,6,4,2
6923,M,45,92105bd31e38472ab74fbb1345e0ad7b,92000.0,2017,9,28,2
6924,F,40,b9ddc4c9d1b944d0848f619be3bd65e9,84000.0,2018,2,26,1
6925,F,69,0a68034a1858477e8053ca18a05c213c,110000.0,2017,4,26,1
6926,M,78,62d559a3f7274bc9809b514c41d2475e,117000.0,2017,7,21,2
6927,F,40,0fc77fd7b2b24809826e1d3825fed3d8,84000.0,2017,7,21,1
6928,M,20,55c44f36cd9a46079ba4ece24ebd1773,33000.0,2015,12,14,2
6929,M,46,714a2a8785fa4e2eadbb69b51f1369ac,51000.0,2018,7,20,2
6930,M,46,3b0daacc4b0842fcb83ff8a4e842fa81,95000.0,2018,5,2,2
6931,M,27,7cd10d543a89477a80a758fc4d3657a1,56000.0,2018,5,5,2
6932,M,78,7e8da1599cce45e4beaa2e0480636076,85000.0,2016,3,12,2
6933,M,75,d61f587847c54c18b2761b70417df7bc,51000.0,2016,4,11,2
6934,M,68,5ff1dfe459bb47b3987be79eabe8b49d,100000.0,2017,9,10,2
6935,M,35,a8d40bf3f96843ae8a16aafd85deaabf,73000.0,2017,12,3,2
6936,F,60,f521b240922448e38983582db3563428,84000.0,2016,12,1,1
6937,M,23,62f918cdbfef4e4c89220fec49a98969,32000.0,2018,1,11,2
6938,M,67,4d98b7f2489241ce83e363f6862b0961,67000.0,2017,12,12,2
6939,M,58,1f7289c15fe14adab43983d43d4a0390,31000.0,2015,12,20,2
6940,F,74,5cfc907778a9457382cf0731819cebe2,91000.0,2015,11,18,1
6941,M,77,1f7e721ece654f62a8fd629f59dfd60e,83000.0,2016,3,28,2
6942,F,22,cc71b85ec36d43dfabafede2e142fc9e,63000.0,2017,5,9,1
6943,M,57,82a4721d25fa4f6b8f3450fb6d327854,77000.0,2017,9,8,2
6944,M,49,f540ab0d259d4afd93a15d665cbbe094,33000.0,2017,10,17,2
6945,F,63,565d92b886b44ac09d4b80d2e7f0dffe,118000.0,2017,8,8,1
6946,M,54,7b7f2e6d79f8480a9872535c492adec9,69000.0,2017,4,21,2
6947,M,31,329a9b32e7e0475cb2643125919c4d90,46000.0,2016,6,6,2
6948,M,64,db71cc5c39584742b495139b180daa20,40000.0,2017,3,22,2
6949,M,67,989c1a0aab464aefbeff92261b090784,73000.0,2015,11,14,2
6950,M,48,b68d4b8fa0e94acbb8f5d3b83a0b0c72,110000.0,2015,11,8,2
6951,M,52,e8c90e65c0ee4de89fd66cf514730c88,65000.0,2018,1,30,2
6952,F,54,93f7e0a48c2047e28a4b3457046c466e,60000.0,2015,12,13,1
6953,M,61,a5cde6ee9df740b5afd639bb94a007ba,99000.0,2016,3,27,2
6954,M,37,2ad98e767e5c472cbdf9e44a87366ef7,40000.0,2018,3,8,2
6955,M,37,8be9ebed6d7d4b7b865e8e495e83b83d,68000.0,2016,7,28,2
